split_seed,bin_width,age_bin_start,sex,finding,positive_cases,warning_cutoff,too_few_positive_cases,zero_positive_cases,status
3658676649,5,0,F,Atelectasis,0,10,True,True,exploratory warning; cutoff was not prespecified
2748406118,10,0,M,Edema,1,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,0,M,Emphysema,0,10,True,True,exploratory warning; cutoff was not prespecified
2748406118,10,0,M,Fibrosis,1,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,0,M,Effusion,2,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,0,M,Pneumonia,2,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,0,M,Pleural_Thickening,1,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,0,M,Cardiomegaly,1,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,0,M,Nodule,0,10,True,True,exploratory warning; cutoff was not prespecified
2748406118,10,0,M,Mass,1,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,0,M,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
2748406118,10,10,M,Atelectasis,7,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,10,M,Consolidation,3,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,10,M,Infiltration,22,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,10,M,Pneumothorax,1,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,10,M,Edema,0,10,True,True,exploratory warning; cutoff was not prespecified
2748406118,10,10,M,Emphysema,2,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,10,M,Fibrosis,1,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,10,M,Effusion,6,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,10,M,Pneumonia,0,10,True,True,exploratory warning; cutoff was not prespecified
2748406118,10,10,M,Pleural_Thickening,2,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,10,M,Cardiomegaly,6,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,10,M,Nodule,5,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,10,M,Mass,5,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,10,M,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
2748406118,10,20,M,Atelectasis,13,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,20,M,Consolidation,3,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,20,M,Infiltration,49,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,20,M,Pneumothorax,1,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,20,M,Edema,1,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,20,M,Emphysema,0,10,True,True,exploratory warning; cutoff was not prespecified
2748406118,10,20,M,Fibrosis,0,10,True,True,exploratory warning; cutoff was not prespecified
2748406118,10,20,M,Effusion,7,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,20,M,Pneumonia,7,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,20,M,Pleural_Thickening,5,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,20,M,Cardiomegaly,10,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,20,M,Nodule,13,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,20,M,Mass,20,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,20,M,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
2748406118,10,30,M,Atelectasis,15,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,30,M,Consolidation,1,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,30,M,Infiltration,59,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,30,M,Pneumothorax,1,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,30,M,Edema,1,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,30,M,Emphysema,1,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,30,M,Fibrosis,5,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,30,M,Effusion,15,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,30,M,Pneumonia,1,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,30,M,Pleural_Thickening,8,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,30,M,Cardiomegaly,11,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,30,M,Nodule,15,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,30,M,Mass,16,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,30,M,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
2748406118,10,40,M,Atelectasis,38,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,40,M,Consolidation,6,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,40,M,Infiltration,67,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,40,M,Pneumothorax,1,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,40,M,Edema,3,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,40,M,Emphysema,2,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,40,M,Fibrosis,9,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,40,M,Effusion,18,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,40,M,Pneumonia,2,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,40,M,Pleural_Thickening,10,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,40,M,Cardiomegaly,10,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,40,M,Nodule,27,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,40,M,Mass,25,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,40,M,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
2748406118,10,50,M,Atelectasis,48,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,50,M,Consolidation,7,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,50,M,Infiltration,99,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,50,M,Pneumothorax,3,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,50,M,Edema,1,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,50,M,Emphysema,4,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,50,M,Fibrosis,14,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,50,M,Effusion,31,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,50,M,Pneumonia,3,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,50,M,Pleural_Thickening,15,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,50,M,Cardiomegaly,15,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,50,M,Nodule,51,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,50,M,Mass,33,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,50,M,Hernia,1,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,60,M,Atelectasis,51,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,60,M,Consolidation,6,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,60,M,Infiltration,73,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,60,M,Pneumothorax,2,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,60,M,Edema,3,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,60,M,Emphysema,10,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,60,M,Fibrosis,14,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,60,M,Effusion,28,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,60,M,Pneumonia,6,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,60,M,Pleural_Thickening,26,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,60,M,Cardiomegaly,11,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,60,M,Nodule,38,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,60,M,Mass,25,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,60,M,Hernia,4,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,70,M,Atelectasis,24,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,70,M,Consolidation,1,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,70,M,Infiltration,25,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,70,M,Pneumothorax,2,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,70,M,Edema,0,10,True,True,exploratory warning; cutoff was not prespecified
2748406118,10,70,M,Emphysema,7,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,70,M,Fibrosis,6,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,70,M,Effusion,15,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,70,M,Pneumonia,2,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,70,M,Pleural_Thickening,6,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,70,M,Cardiomegaly,6,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,70,M,Nodule,10,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,70,M,Mass,10,10,False,False,exploratory warning; cutoff was not prespecified
2748406118,10,70,M,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
2748406118,10,80,M,Atelectasis,5,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,80,M,Consolidation,2,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,80,M,Infiltration,6,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,80,M,Pneumothorax,0,10,True,True,exploratory warning; cutoff was not prespecified
2748406118,10,80,M,Edema,1,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,80,M,Emphysema,3,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,80,M,Fibrosis,2,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,80,M,Effusion,3,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,80,M,Pneumonia,0,10,True,True,exploratory warning; cutoff was not prespecified
2748406118,10,80,M,Pleural_Thickening,0,10,True,True,exploratory warning; cutoff was not prespecified
2748406118,10,80,M,Cardiomegaly,3,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,80,M,Nodule,3,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,80,M,Mass,4,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,80,M,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
2748406118,10,90,M,Atelectasis,0,10,True,True,exploratory warning; cutoff was not prespecified
2748406118,10,90,M,Consolidation,0,10,True,True,exploratory warning; cutoff was not prespecified
2748406118,10,90,M,Infiltration,0,10,True,True,exploratory warning; cutoff was not prespecified
2748406118,10,90,M,Pneumothorax,0,10,True,True,exploratory warning; cutoff was not prespecified
2748406118,10,90,M,Edema,0,10,True,True,exploratory warning; cutoff was not prespecified
2748406118,10,90,M,Emphysema,0,10,True,True,exploratory warning; cutoff was not prespecified
2748406118,10,90,M,Fibrosis,0,10,True,True,exploratory warning; cutoff was not prespecified
2748406118,10,90,M,Effusion,0,10,True,True,exploratory warning; cutoff was not prespecified
2748406118,10,90,M,Pneumonia,0,10,True,True,exploratory warning; cutoff was not prespecified
2748406118,10,90,M,Pleural_Thickening,0,10,True,True,exploratory warning; cutoff was not prespecified
2748406118,10,90,M,Cardiomegaly,0,10,True,True,exploratory warning; cutoff was not prespecified
2748406118,10,90,M,Nodule,1,10,True,False,exploratory warning; cutoff was not prespecified
2748406118,10,90,M,Mass,0,10,True,True,exploratory warning; cutoff was not prespecified
2748406118,10,90,M,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,0,F,Atelectasis,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,0,F,Consolidation,1,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,0,F,Infiltration,1,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,0,F,Pneumothorax,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,0,F,Edema,1,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,0,F,Emphysema,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,0,F,Fibrosis,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,0,F,Effusion,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,0,F,Pneumonia,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,0,F,Pleural_Thickening,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,0,F,Cardiomegaly,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,0,F,Nodule,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,0,F,Mass,1,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,0,F,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,5,F,Atelectasis,2,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,5,F,Consolidation,2,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,5,F,Infiltration,1,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,5,F,Pneumothorax,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,5,F,Edema,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,5,F,Emphysema,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,5,F,Fibrosis,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,5,F,Effusion,1,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,5,F,Pneumonia,1,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,5,F,Pleural_Thickening,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,5,F,Cardiomegaly,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,5,F,Nodule,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,5,F,Mass,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,5,F,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,10,F,Atelectasis,1,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,10,F,Consolidation,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,10,F,Infiltration,6,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,10,F,Pneumothorax,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,10,F,Edema,1,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,10,F,Emphysema,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,10,F,Fibrosis,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,10,F,Effusion,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,10,F,Pneumonia,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,10,F,Pleural_Thickening,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,10,F,Cardiomegaly,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,10,F,Nodule,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,10,F,Mass,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,10,F,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,15,F,Atelectasis,3,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,15,F,Consolidation,1,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,15,F,Infiltration,9,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,15,F,Pneumothorax,2,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,15,F,Edema,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,15,F,Emphysema,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,15,F,Fibrosis,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,15,F,Effusion,1,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,15,F,Pneumonia,1,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,15,F,Pleural_Thickening,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,15,F,Cardiomegaly,1,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,15,F,Nodule,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,15,F,Mass,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,15,F,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,20,F,Atelectasis,1,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,20,F,Consolidation,4,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,20,F,Infiltration,10,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,20,F,Pneumothorax,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,20,F,Edema,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,20,F,Emphysema,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,20,F,Fibrosis,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,20,F,Effusion,2,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,20,F,Pneumonia,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,20,F,Pleural_Thickening,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,20,F,Cardiomegaly,2,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,20,F,Nodule,2,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,20,F,Mass,5,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,20,F,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,25,F,Atelectasis,5,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,25,F,Consolidation,1,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,25,F,Infiltration,22,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,25,F,Pneumothorax,1,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,25,F,Edema,1,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,25,F,Emphysema,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,25,F,Fibrosis,2,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,25,F,Effusion,4,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,25,F,Pneumonia,1,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,25,F,Pleural_Thickening,2,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,25,F,Cardiomegaly,5,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,25,F,Nodule,6,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,25,F,Mass,5,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,25,F,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,30,F,Atelectasis,6,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,30,F,Consolidation,1,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,30,F,Infiltration,22,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,30,F,Pneumothorax,2,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,30,F,Edema,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,30,F,Emphysema,2,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,30,F,Fibrosis,1,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,30,F,Effusion,8,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,30,F,Pneumonia,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,30,F,Pleural_Thickening,4,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,30,F,Cardiomegaly,8,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,30,F,Nodule,8,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,30,F,Mass,4,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,30,F,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,35,F,Atelectasis,6,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,35,F,Consolidation,3,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,35,F,Infiltration,16,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,35,F,Pneumothorax,1,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,35,F,Edema,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,35,F,Emphysema,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,35,F,Fibrosis,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,35,F,Effusion,6,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,35,F,Pneumonia,4,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,35,F,Pleural_Thickening,3,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,35,F,Cardiomegaly,6,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,35,F,Nodule,10,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,35,F,Mass,3,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,35,F,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,40,F,Atelectasis,7,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,40,F,Consolidation,5,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,40,F,Infiltration,30,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,40,F,Pneumothorax,2,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,40,F,Edema,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,40,F,Emphysema,1,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,40,F,Fibrosis,5,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,40,F,Effusion,13,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,40,F,Pneumonia,3,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,40,F,Pleural_Thickening,7,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,40,F,Cardiomegaly,4,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,40,F,Nodule,13,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,40,F,Mass,5,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,40,F,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,45,F,Atelectasis,16,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,45,F,Consolidation,5,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,45,F,Infiltration,36,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,45,F,Pneumothorax,4,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,45,F,Edema,3,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,45,F,Emphysema,5,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,45,F,Fibrosis,10,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,45,F,Effusion,15,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,45,F,Pneumonia,1,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,45,F,Pleural_Thickening,11,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,45,F,Cardiomegaly,10,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,45,F,Nodule,19,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,45,F,Mass,14,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,45,F,Hernia,1,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,50,F,Atelectasis,21,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,50,F,Consolidation,5,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,50,F,Infiltration,41,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,50,F,Pneumothorax,7,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,50,F,Edema,3,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,50,F,Emphysema,3,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,50,F,Fibrosis,13,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,50,F,Effusion,19,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,50,F,Pneumonia,2,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,50,F,Pleural_Thickening,11,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,50,F,Cardiomegaly,14,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,50,F,Nodule,27,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,50,F,Mass,8,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,50,F,Hernia,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,55,F,Atelectasis,25,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,55,F,Consolidation,4,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,55,F,Infiltration,41,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,55,F,Pneumothorax,5,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,55,F,Edema,1,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,55,F,Emphysema,2,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,55,F,Fibrosis,5,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,55,F,Effusion,22,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,55,F,Pneumonia,1,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,55,F,Pleural_Thickening,10,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,55,F,Cardiomegaly,12,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,55,F,Nodule,22,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,55,F,Mass,16,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,55,F,Hernia,3,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,60,F,Atelectasis,14,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,60,F,Consolidation,5,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,60,F,Infiltration,37,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,60,F,Pneumothorax,3,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,60,F,Edema,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,60,F,Emphysema,3,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,60,F,Fibrosis,4,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,60,F,Effusion,18,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,60,F,Pneumonia,0,10,True,True,exploratory warning; cutoff was not prespecified
1569714665,5,60,F,Pleural_Thickening,5,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,60,F,Cardiomegaly,10,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,60,F,Nodule,14,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,60,F,Mass,13,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,60,F,Hernia,2,10,True,False,exploratory warning; cutoff was not prespecified
1569714665,5,65,F,Atelectasis,13,10,False,False,exploratory warning; cutoff was not prespecified
1569714665,5,65,F,Consolidation,2,10,True,False,exploratory warning; cutoff was not prespecified
